timestamp,uid,source_ip,source_port,dest_ip,dest_port,protocol,service,duration,orig_bytes,resp_bytes,conn_state,label,attack_type,log_id,link_id,device_id,packet_size,anomaly_id,type_id,score,is_genuine,model_used,detected_at
1545466974.284025,CfKlnzp3dFwOemWs2,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13677,1,8,0,11924,1,0.9,True,IoT-23 Labels,1545466974.284025
1545466974.284263,C61xn9ugumQL7CgU9,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13678,1,8,0,11925,1,0.9,True,IoT-23 Labels,1545466974.284263
1545466974.284514,C7i9g13FP7aueP47n2,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13679,1,8,0,11926,1,0.9,True,IoT-23 Labels,1545466974.284514
1545466974.284758,CCZjZ51hkh4tuBEgp7,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13680,1,8,0,11927,1,0.9,True,IoT-23 Labels,1545466974.284758
1545466974.285263,C5P8o91AEr93NMWiM3,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13681,1,8,0,11928,1,0.9,True,IoT-23 Labels,1545466974.285263
1545466974.285506,CJm3xr1FyYoSs0hTmj,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13682,1,8,0,11929,1,0.9,True,IoT-23 Labels,1545466974.285506
1545466974.285519,Cq5OgcS1xNbcghYa9,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13683,1,8,0,11930,1,0.9,True,IoT-23 Labels,1545466974.285519
1545466974.285766,CSAkiv28GoUmrqvyJ,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13684,1,8,0,11931,1,0.9,True,IoT-23 Labels,1545466974.285766
1545466974.286005,CrctOK3QwqKP2zK9i9,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13685,1,8,0,11932,1,0.9,True,IoT-23 Labels,1545466974.286005
1545466974.286517,CX0fJL1uJTdkOwhw68,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13686,1,8,0,11933,1,0.9,True,IoT-23 Labels,1545466974.286517
1545466974.286762,Cx8IDG4IFCi3lnmLt8,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13687,1,8,0,11934,1,0.9,True,IoT-23 Labels,1545466974.286762
1545466974.287004,C8gDOI3ENMcpBgjUC6,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13688,1,8,0,11935,1,0.9,True,IoT-23 Labels,1545466974.287004
1545466974.314752,CY40kd4zdArTtPFu11,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13689,1,8,0,11936,1,0.9,True,IoT-23 Labels,1545466974.314752
1545466974.315001,C6ZTu93NDmsn1jAe6k,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13690,1,8,0,11937,1,0.9,True,IoT-23 Labels,1545466974.315001
1545466974.315488,CPHasl3WaqRqslC5m2,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13691,1,8,0,11938,1,0.9,True,IoT-23 Labels,1545466974.315488
1545466974.315738,CpADQC1DaYI4Tskqpi,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13692,1,8,0,11939,1,0.9,True,IoT-23 Labels,1545466974.315738
1545466974.315992,C0PoAf3MJfpuUs4p75,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13693,1,8,0,11940,1,0.9,True,IoT-23 Labels,1545466974.315992
1545466974.316238,Cls7bP1JcNWHGDAzK,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13694,1,8,0,11941,1,0.9,True,IoT-23 Labels,1545466974.316238
1545466974.316495,C6MEtC2grZfK1c8kbh,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13695,1,8,0,11942,1,0.9,True,IoT-23 Labels,1545466974.316495
1545466974.316747,CdtLDv1Fb3D7koD7o5,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13696,1,8,0,11943,1,0.9,True,IoT-23 Labels,1545466974.316747
1545466974.316999,CgOezRTALXhen49C5,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13697,1,8,0,11944,1,0.9,True,IoT-23 Labels,1545466974.316999
1545466974.317250,CkWDnq278RA7dPUzJf,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13698,1,8,0,11945,1,0.9,True,IoT-23 Labels,1545466974.317250
1545466974.317499,CzYn8acehob55c8dg,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13699,1,8,0,11946,1,0.9,True,IoT-23 Labels,1545466974.317499
1545466974.317754,CIMRv2gtUJCX4pthl,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13700,1,8,0,11947,1,0.9,True,IoT-23 Labels,1545466974.317754
1545466974.318237,CpTBCi2IWVvcYn843e,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13701,1,8,0,11948,1,0.9,True,IoT-23 Labels,1545466974.318237
1545466974.318487,CnbrWI1l9NgxXJYaN8,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13702,1,8,0,11949,1,0.9,True,IoT-23 Labels,1545466974.318487
1545466974.318736,CObGdZrbhFjMSpT9,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13703,1,8,0,11950,1,0.9,True,IoT-23 Labels,1545466974.318736
1545466974.318987,Ci6Irx4g7MoJn76Ddk,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13704,1,8,0,11951,1,0.9,True,IoT-23 Labels,1545466974.318987
1545466974.319243,CkgCIG2Q2iQH4JVt76,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13705,1,8,0,11952,1,0.9,True,IoT-23 Labels,1545466974.319243
1545466974.319500,CiMcdxVkJsipmxiQd,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13706,1,8,0,11953,1,0.9,True,IoT-23 Labels,1545466974.319500
1545466974.319743,CJ9eKZ2J5By8NW0KYb,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13707,1,8,0,11954,1,0.9,True,IoT-23 Labels,1545466974.319743
1545466974.320235,CdOMYk1ZTLUrVSiJ83,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13708,1,8,0,11955,1,0.9,True,IoT-23 Labels,1545466974.320235
1545466974.320486,C5VWRBUi9U7EkWJ4j,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13709,1,8,0,11956,1,0.9,True,IoT-23 Labels,1545466974.320486
1545466974.320736,CIMxVW2Ired3k3jN9h,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13710,1,8,0,11957,1,0.9,True,IoT-23 Labels,1545466974.320736
1545466974.320985,Cka6jj4BJWmnjnMSh,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13711,1,8,0,11958,1,0.9,True,IoT-23 Labels,1545466974.320985
1545466974.321239,CyBP0p4AuCTRqrlhu,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13712,1,8,0,11959,1,0.9,True,IoT-23 Labels,1545466974.321239
1545466974.321485,CJfkoU2sKCRcux3tjl,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13713,1,8,0,11960,1,0.9,True,IoT-23 Labels,1545466974.321485
1545466974.321743,Cjl52u1iC8Yqj1ans8,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13714,1,8,0,11961,1,0.9,True,IoT-23 Labels,1545466974.321743
1545466974.321997,CXzfMj16mmSg7VPzWc,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13715,1,8,0,11962,1,0.9,True,IoT-23 Labels,1545466974.321997
1545466974.322246,CqT6Gn222wDBDXIxG7,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13716,1,8,0,11963,1,0.9,True,IoT-23 Labels,1545466974.322246
1545466974.322496,CZRUsneXhwkLCfPj5,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13717,1,8,0,11964,1,0.9,True,IoT-23 Labels,1545466974.322496
1545466974.322746,CbOPR534g28yixsw2i,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13718,1,8,0,11965,1,0.9,True,IoT-23 Labels,1545466974.322746
1545466974.322996,CswGCt1yKxsKjj7dtf,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13719,1,8,0,11966,1,0.9,True,IoT-23 Labels,1545466974.322996
1545466974.323484,CNd9QB2vwdv4hNB4s4,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13720,1,8,0,11967,1,0.9,True,IoT-23 Labels,1545466974.323484
1545466974.323742,CWJ0Nu3TqnA4bWEFj,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13721,1,8,0,11968,1,0.9,True,IoT-23 Labels,1545466974.323742
1545466974.324491,C6cXj71VShEl7ZNgRl,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13722,1,8,0,11969,1,0.9,True,IoT-23 Labels,1545466974.324491
1545466974.324739,CxcH5o4WVPJocYXiQi,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13723,1,8,0,11970,1,0.9,True,IoT-23 Labels,1545466974.324739
1545466974.324751,COk6iB4mScNNtHAw78,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13724,1,8,0,11971,1,0.9,True,IoT-23 Labels,1545466974.324751
1545466974.325744,CHfL302jtde0JLp2tc,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13725,1,8,0,11972,1,0.9,True,IoT-23 Labels,1545466974.325744
1545466974.325990,C0L8nB1gxl1DEAOo62,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13726,1,8,0,11973,1,0.9,True,IoT-23 Labels,1545466974.325990
1545466974.326233,C9NEN54sdaxDjAtwj,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13727,1,8,0,11974,1,0.9,True,IoT-23 Labels,1545466974.326233
1545466974.326989,CFvhgo3RwObHc6YHgh,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13728,1,8,0,11975,1,0.9,True,IoT-23 Labels,1545466974.326989
1545466974.327239,CWjblT2AhqrZrKbAT4,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13729,1,8,0,11976,1,0.9,True,IoT-23 Labels,1545466974.327239
1545466974.337233,CAZDa1Dz8dmEU1zbh,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13730,1,8,0,11977,1,0.9,True,IoT-23 Labels,1545466974.337233
1545466974.337489,CnrkkWcEa3a2Kham1,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13731,1,8,0,11978,1,0.9,True,IoT-23 Labels,1545466974.337489
1545466974.337725,CQ3YKX3aya6C3Y1eJ1,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13732,1,8,0,11979,1,0.9,True,IoT-23 Labels,1545466974.337725
1545466974.337976,CmPdvAnEuAsqrziY2,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13733,1,8,0,11980,1,0.9,True,IoT-23 Labels,1545466974.337976
1545466974.337989,CAmTFl1vty44p6gnW5,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13734,1,8,0,11981,1,0.9,True,IoT-23 Labels,1545466974.337989
1545466974.338234,CloRsH9JZd6xOC8Sl,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13735,1,8,0,11982,1,0.9,True,IoT-23 Labels,1545466974.338234
1545466974.338475,Ceknsz2vGJAS7BsNpc,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13736,1,8,0,11983,1,0.9,True,IoT-23 Labels,1545466974.338475
1545466974.338488,CaDP3u1iQG7eunWyQ8,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13737,1,8,0,11984,1,0.9,True,IoT-23 Labels,1545466974.338488
1545466974.338725,CjrnimvLDEmJEb9ed,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13738,1,8,0,11985,1,0.9,True,IoT-23 Labels,1545466974.338725
1545466974.338743,CBQrhy3aqVtcDv0sRe,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13739,1,8,0,11986,1,0.9,True,IoT-23 Labels,1545466974.338743
1545466974.338974,CzCYIu1qRwHQq3eYe7,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13740,1,8,0,11987,1,0.9,True,IoT-23 Labels,1545466974.338974
1545466974.338985,C2cumH1bj6sIs3zTSl,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13741,1,8,0,11988,1,0.9,True,IoT-23 Labels,1545466974.338985
1545466974.339236,C1BBjB2tYGvw6Y7Vu4,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13742,1,8,0,11989,1,0.9,True,IoT-23 Labels,1545466974.339236
1545466974.339484,CJCSqN1nr0aVBLlpTg,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13743,1,8,0,11990,1,0.9,True,IoT-23 Labels,1545466974.339484
1545466974.339735,CDESAv1367dNe0QfVg,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13744,1,8,0,11991,1,0.9,True,IoT-23 Labels,1545466974.339735
1545466974.339975,C4mggi2kdJ4qO2bx5a,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13745,1,8,0,11992,1,0.9,True,IoT-23 Labels,1545466974.339975
1545466974.340224,ChTrIm3PhsTwPMKou5,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13746,1,8,0,11993,1,0.9,True,IoT-23 Labels,1545466974.340224
1545466974.340237,CD5GjR1xs35KBwubSi,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13747,1,8,0,11994,1,0.9,True,IoT-23 Labels,1545466974.340237
1545466974.340974,CIiPDQ305LFgFCeL4a,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13748,1,8,0,11995,1,0.9,True,IoT-23 Labels,1545466974.340974
1545466974.340986,CfbuhB4DnY75IaZIwa,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13749,1,8,0,11996,1,0.9,True,IoT-23 Labels,1545466974.340986
1545466974.341231,CnQtP32DD3DpA42EZc,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13750,1,8,0,11997,1,0.9,True,IoT-23 Labels,1545466974.341231
1545466974.341730,Co8SFEt7Na4tbkQz2,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13751,1,8,0,11998,1,0.9,True,IoT-23 Labels,1545466974.341730
1545466974.342223,CQ9RlS1Wi7o9dgAmjk,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13752,1,8,0,11999,1,0.9,True,IoT-23 Labels,1545466974.342223
1545466974.342473,C5tlAC3TduVz25HM98,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13753,1,8,0,12000,1,0.9,True,IoT-23 Labels,1545466974.342473
1545466974.342485,CPJkCo4vV6aAdEnJBa,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13754,1,8,0,12001,1,0.9,True,IoT-23 Labels,1545466974.342485
1545466974.342730,CXz1DB2GMNTZbn3rTd,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13755,1,8,0,12002,1,0.9,True,IoT-23 Labels,1545466974.342730
1545466974.342972,CPfiB21bYAfBjYEtNf,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13756,1,8,0,12003,1,0.9,True,IoT-23 Labels,1545466974.342972
1545466974.343472,C8NoGb3pgSzW5pWrW2,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13757,1,8,0,12004,1,0.9,True,IoT-23 Labels,1545466974.343472
1545466974.343490,CLD2An1d8qZTf02wG1,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13758,1,8,0,12005,1,0.9,True,IoT-23 Labels,1545466974.343490
1545466974.343723,Cr2x1Hcvi39GkPsPf,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13759,1,8,0,12006,1,0.9,True,IoT-23 Labels,1545466974.343723
1545466974.343746,CBx8FE3ZvREizhqfc3,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13760,1,8,0,12007,1,0.9,True,IoT-23 Labels,1545466974.343746
1545466974.343972,CThMbh2mGBCG3OksX9,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13761,1,8,0,12008,1,0.9,True,IoT-23 Labels,1545466974.343972
1545466974.343991,CcvGcv3sILbn5fl9Te,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13762,1,8,0,12009,1,0.9,True,IoT-23 Labels,1545466974.343991
1545466974.344230,Ca4URGASArYFA47Bk,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13763,1,8,0,12010,1,0.9,True,IoT-23 Labels,1545466974.344230
1545466974.344972,CJ94aU37D3f7RvDVl,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13764,1,8,0,12011,1,0.9,True,IoT-23 Labels,1545466974.344972
1545466974.344984,C5dNe71tBfWHU4zNXi,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13765,1,8,0,12012,1,0.9,True,IoT-23 Labels,1545466974.344984
1545466974.345978,Cvhrtt3NtfL9lW6fVh,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13766,1,8,0,12013,1,0.9,True,IoT-23 Labels,1545466974.345978
1545466974.346471,CCI6gEtyyzqDMct7e,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13767,1,8,0,12014,1,0.9,True,IoT-23 Labels,1545466974.346471
1545466974.346721,CwZVEp3nv2tXg0lmg1,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13768,1,8,0,12015,1,0.9,True,IoT-23 Labels,1545466974.346721
1545466974.366730,C9xzs7gvtZdCrL397,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13769,1,8,0,12016,1,0.9,True,IoT-23 Labels,1545466974.366730
1545466974.369215,CMzWNK2KPJxYlmnLtj,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13770,1,8,0,12017,1,0.9,True,IoT-23 Labels,1545466974.369215
1545466974.369465,CPQ2w42fx4B8pvdxXc,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13771,1,8,0,12018,1,0.9,True,IoT-23 Labels,1545466974.369465
1545466974.369707,C0x3Oo2QlajOMwAfM1,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13772,1,8,0,12019,1,0.9,True,IoT-23 Labels,1545466974.369707
1545466974.369726,CVA8Op1n2FeDCOztlk,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13773,1,8,0,12020,1,0.9,True,IoT-23 Labels,1545466974.369726
1545466974.370467,C1zaAh42gfwur7cHSk,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13774,1,8,0,12021,1,0.9,True,IoT-23 Labels,1545466974.370467
1545466974.370709,CY0h931UYOVHA7gVwj,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13775,1,8,0,12022,1,0.9,True,IoT-23 Labels,1545466974.370709
1545466974.370727,CL1BNVlvJI6wkE0Ke,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13776,1,8,0,12023,1,0.9,True,IoT-23 Labels,1545466974.370727
1545466974.371456,CbMoYwWNB7RnYLdbh,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13777,1,8,0,12024,1,0.9,True,IoT-23 Labels,1545466974.371456
1545466974.371469,Cl2Yjm4emimBTB8ya2,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13778,1,8,0,12025,1,0.9,True,IoT-23 Labels,1545466974.371469
1545466974.371722,C5iVlqP2zHxRJW7Cg,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13779,1,8,0,12026,1,0.9,True,IoT-23 Labels,1545466974.371722
1545466974.371957,CD7gH04I4pD3su5X54,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13780,1,8,0,12027,1,0.9,True,IoT-23 Labels,1545466974.371957
1545466974.372718,CHX2KCHQUFh1mYjql,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13781,1,8,0,12028,1,0.9,True,IoT-23 Labels,1545466974.372718
1545466974.372967,CuVR1u1BpoTvJpI826,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13782,1,8,0,12029,1,0.9,True,IoT-23 Labels,1545466974.372967
1545466974.373706,CQtROA1lKPi6z96xjc,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13783,1,8,0,12030,1,0.9,True,IoT-23 Labels,1545466974.373706
1545466974.373955,C4otAL1xQFxeY1oyjg,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13784,1,8,0,12031,1,0.9,True,IoT-23 Labels,1545466974.373955
1545466974.373970,CJkIfS2g6CxAj8aMJ4,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13785,1,8,0,12032,1,0.9,True,IoT-23 Labels,1545466974.373970
1545466974.374216,Cgq10v3nUdDWvO3Agf,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13786,1,8,0,12033,1,0.9,True,IoT-23 Labels,1545466974.374216
1545466974.374463,Cnp1dG3QjqyfCTMMUg,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13787,1,8,0,12034,1,0.9,True,IoT-23 Labels,1545466974.374463
1545466974.374954,CTMYnN2uDo0quHl3Xi,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13788,1,8,0,12035,1,0.9,True,IoT-23 Labels,1545466974.374954
1545466974.375204,CsJQPtRxHS3FZCC6k,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13789,1,8,0,12036,1,0.9,True,IoT-23 Labels,1545466974.375204
1545466974.375217,CAyqDg3AvEKA3uCfhl,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13790,1,8,0,12037,1,0.9,True,IoT-23 Labels,1545466974.375217
1545466974.375477,C5psys4PJp8q1utm5c,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13791,1,8,0,12038,1,0.9,True,IoT-23 Labels,1545466974.375477
1545466974.375712,CWzoUJ2lCA8t3hZ9Ph,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13792,1,8,0,12039,1,0.9,True,IoT-23 Labels,1545466974.375712
1545466974.376203,CPeY3X1BUvSHn9ix89,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13793,1,8,0,12040,1,0.9,True,IoT-23 Labels,1545466974.376203
1545466974.376705,CFnTyd3WCSrjmkG6R3,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13794,1,8,0,12041,1,0.9,True,IoT-23 Labels,1545466974.376705
1545466974.405446,Cu5gOw2BoiRgWr4H6e,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13795,1,8,0,12042,1,0.9,True,IoT-23 Labels,1545466974.405446
1545466974.405698,Cf21Al4qrzcFgsG6Rd,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13796,1,8,0,12043,1,0.9,True,IoT-23 Labels,1545466974.405698
1545466974.405949,CZhrIs4zAHovOnmwX8,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13797,1,8,0,12044,1,0.9,True,IoT-23 Labels,1545466974.405949
1545466974.406436,CHPWnB3TCVkaEft4u6,192.168.1.195,65279,123.59.209.185,80,tcp,-,0.0,0,0,OTH,Malicious,DDoS,13798,1,8,0,12045,1,0.9,True,IoT-23 Labels,1545466974.406436
